id,contact,day,month,duration,campaign,pdays,previous,poutcome
1000017172,email,28,jul,29,8,-1,0,
1000017173,cellular,28,jul,119,4,-1,0,
1000017174,cellular,28,jul,261,4,-1,0,
1000017175,cellular,28,jul,334,8,-1,0,
1000017176,cellular,28,jul,180,4,-1,0,
1000017177,cellular,28,jul,36,5,-1,0,
1000017178,cellular,28,jul,56,9,-1,0,
1000017179,cellular,28,jul,70,4,-1,0,
1000017180,cellular,28,jul,62,3,-1,0,
1000017181,cellular,28,jul,386,4,-1,0,
1000017182,cellular,28,jul,56,5,-1,0,
1000017183,cellular,28,jul,458,7,-1,0,
1000017184,cellular,28,jul,117,4,-1,0,
1000017185,cellular,28,jul,93,11,-1,0,
1000017186,cellular,28,jul,69,12,-1,0,
1000017187,cellular,28,jul,48,21,-1,0,
1000017188,cellular,28,jul,365,4,-1,0,
1000017189,cellular,28,jul,76,3,-1,0,
1000017190,cellular,28,jul,31,3,-1,0,
1000017191,cellular,28,jul,55,6,-1,0,
1000017192,email,28,jul,193,3,-1,0,
1000017193,cellular,28,jul,104,3,-1,0,
1000017194,cellular,28,jul,664,8,-1,0,
1000017195,cellular,28,jul,88,3,-1,0,
1000017196,cellular,28,jul,108,4,-1,0,
1000017197,cellular,28,jul,20,4,-1,0,
1000017198,cellular,28,jul,110,3,-1,0,
1000017199,cellular,28,jul,57,3,-1,0,
1000017200,cellular,28,jul,89,3,-1,0,
1000017201,cellular,28,jul,526,5,-1,0,
1000017202,cellular,28,jul,117,3,-1,0,
1000017203,cellular,28,jul,699,3,-1,0,
1000017204,cellular,28,jul,131,7,-1,0,
1000017205,cellular,28,jul,463,2,-1,0,
1000017206,cellular,28,jul,228,2,-1,0,
1000017207,email,28,jul,302,2,-1,0,
1000017208,email,28,jul,265,2,-1,0,
1000017209,cellular,28,jul,30,3,-1,0,
1000017210,cellular,28,jul,124,3,-1,0,
1000017211,cellular,28,jul,219,3,-1,0,
1000017212,cellular,28,jul,307,2,-1,0,
1000017213,cellular,28,jul,82,3,-1,0,
1000017214,cellular,28,jul,151,3,-1,0,
1000017215,cellular,28,jul,61,3,-1,0,
1000017216,cellular,28,jul,68,3,-1,0,
1000017217,cellular,28,jul,106,3,-1,0,
1000017218,cellular,28,jul,115,8,-1,0,
1000017219,email,28,jul,121,2,-1,0,
1000017220,cellular,28,jul,939,3,-1,0,
1000017221,cellular,28,jul,60,3,-1,0,
1000017222,cellular,28,jul,51,3,-1,0,
1000017223,cellular,28,jul,307,3,-1,0,
1000017224,cellular,28,jul,54,3,-1,0,
1000017225,cellular,28,jul,73,3,-1,0,
1000017226,cellular,28,jul,362,7,-1,0,
1000017227,cellular,28,jul,746,2,-1,0,
1000017228,email,28,jul,22,2,-1,0,
1000017229,cellular,28,jul,745,7,-1,0,
1000017230,cellular,28,jul,219,2,-1,0,
1000017231,cellular,28,jul,200,2,-1,0,
1000017232,cellular,28,jul,174,2,-1,0,
1000017233,cellular,28,jul,154,2,-1,0,
1000017234,cellular,28,jul,136,5,-1,0,
1000017235,email,28,jul,108,7,-1,0,
1000017236,cellular,28,jul,87,5,-1,0,
1000017237,cellular,28,jul,108,8,-1,0,
1000017238,email,28,jul,148,2,-1,0,
1000017239,cellular,28,jul,139,3,-1,0,
1000017240,cellular,28,jul,84,5,-1,0,
1000017241,cellular,28,jul,240,3,-1,0,
1000017242,cellular,28,jul,194,5,-1,0,
1000017243,email,28,jul,66,2,-1,0,
1000017244,cellular,28,jul,330,5,-1,0,
1000017245,email,28,jul,228,2,-1,0,
1000017246,cellular,28,jul,662,3,-1,0,
1000017247,email,28,jul,40,2,-1,0,
1000017248,cellular,28,jul,230,2,-1,0,
1000017249,cellular,28,jul,173,2,-1,0,
1000017250,cellular,28,jul,78,2,-1,0,
1000017251,cellular,28,jul,551,5,-1,0,
1000017252,email,28,jul,130,9,-1,0,
1000017253,cellular,28,jul,49,2,-1,0,
1000017254,cellular,28,jul,295,4,-1,0,
1000017255,cellular,28,jul,139,2,-1,0,
1000017256,cellular,28,jul,301,2,-1,0,
1000017257,cellular,28,jul,367,2,-1,0,
1000017258,cellular,28,jul,446,2,-1,0,
1000017259,email,28,jul,137,2,-1,0,
1000017260,cellular,28,jul,97,3,-1,0,
1000017261,cellular,28,jul,412,2,-1,0,
1000017262,cellular,28,jul,73,5,-1,0,
1000017263,cellular,28,jul,126,2,-1,0,
1000017264,cellular,28,jul,50,4,-1,0,
1000017265,cellular,28,jul,164,2,-1,0,
1000017266,cellular,28,jul,84,3,-1,0,
1000017267,cellular,28,jul,24,14,-1,0,
1000017268,cellular,28,jul,163,3,-1,0,
1000017269,cellular,28,jul,292,2,-1,0,
1000017270,cellular,28,jul,53,2,-1,0,
1000017271,cellular,28,jul,241,8,-1,0,
1000017272,email,28,jul,112,2,-1,0,
1000017273,cellular,28,jul,65,7,-1,0,
1000017274,email,28,jul,388,2,-1,0,
1000017275,cellular,28,jul,70,2,-1,0,
1000017276,cellular,28,jul,98,16,-1,0,
1000017277,cellular,28,jul,273,2,-1,0,
1000017278,cellular,28,jul,103,5,-1,0,
1000017279,email,28,jul,59,5,-1,0,
1000017280,cellular,28,jul,1169,2,-1,0,
1000017281,cellular,28,jul,431,2,-1,0,
1000017282,cellular,28,jul,168,6,-1,0,
1000017283,cellular,28,jul,405,4,-1,0,
1000017284,cellular,28,jul,143,2,-1,0,
1000017285,cellular,28,jul,263,2,-1,0,
1000017286,cellular,28,jul,143,10,-1,0,
1000017287,cellular,28,jul,837,3,-1,0,
1000017288,cellular,28,jul,47,3,-1,0,
1000017289,cellular,28,jul,63,2,-1,0,
1000017290,email,28,jul,55,2,-1,0,
1000017291,email,28,jul,122,6,-1,0,
1000017292,cellular,28,jul,35,2,-1,0,
1000017293,email,28,jul,596,4,-1,0,
1000017294,cellular,28,jul,101,4,-1,0,
1000017295,cellular,28,jul,71,4,-1,0,
1000017296,cellular,28,jul,337,2,-1,0,
1000017297,cellular,28,jul,48,10,-1,0,
1000017298,cellular,28,jul,174,2,-1,0,
1000017299,cellular,28,jul,201,2,-1,0,
1000017300,email,28,jul,296,2,-1,0,
1000017301,cellular,28,jul,180,5,-1,0,
1000017302,cellular,28,jul,332,2,-1,0,
1000017303,email,28,jul,57,2,-1,0,
1000017304,cellular,28,jul,55,5,-1,0,
1000017305,cellular,28,jul,301,2,-1,0,
1000017306,cellular,28,jul,408,3,-1,0,
1000017307,email,28,jul,359,2,-1,0,
1000017308,cellular,28,jul,54,2,-1,0,
1000017309,cellular,28,jul,114,2,-1,0,
1000017310,cellular,28,jul,86,4,-1,0,
1000017311,cellular,28,jul,266,3,-1,0,
1000017312,cellular,28,jul,404,3,-1,0,
1000017313,cellular,28,jul,201,3,-1,0,
1000017314,email,28,jul,290,7,-1,0,
1000017315,cellular,28,jul,231,5,-1,0,
1000017316,email,28,jul,40,7,-1,0,
1000017317,cellular,28,jul,133,4,-1,0,
1000017318,cellular,28,jul,73,7,-1,0,
1000017319,cellular,28,jul,300,2,-1,0,
1000017320,cellular,28,jul,564,5,-1,0,
1000017321,cellular,28,jul,193,8,-1,0,
1000017322,email,28,jul,73,6,-1,0,
1000017323,cellular,28,jul,83,7,-1,0,
1000017324,cellular,28,jul,289,5,-1,0,
1000017325,cellular,28,jul,157,5,-1,0,
1000017326,cellular,28,jul,66,19,-1,0,
1000017327,cellular,28,jul,438,4,-1,0,
1000017328,email,28,jul,155,2,-1,0,
1000017329,cellular,28,jul,96,4,-1,0,
1000017330,cellular,28,jul,189,2,-1,0,
1000017331,cellular,28,jul,25,20,-1,0,
1000017332,cellular,28,jul,76,2,-1,0,
1000017333,cellular,28,jul,395,4,-1,0,
1000017334,cellular,28,jul,53,5,-1,0,
1000017335,cellular,28,jul,246,2,-1,0,
1000017336,cellular,28,jul,60,5,-1,0,
1000017337,cellular,28,jul,231,10,-1,0,
1000017338,email,28,jul,1025,2,-1,0,
1000017339,cellular,28,jul,76,6,-1,0,
1000017340,cellular,28,jul,819,3,-1,0,
1000017341,cellular,28,jul,131,4,-1,0,
1000017342,cellular,28,jul,470,4,-1,0,
1000017343,email,28,jul,81,5,-1,0,
1000017344,cellular,28,jul,60,5,-1,0,
1000017345,cellular,28,jul,383,3,-1,0,
1000017346,cellular,28,jul,68,3,-1,0,
1000017347,cellular,28,jul,487,7,-1,0,
1000017348,cellular,28,jul,81,8,-1,0,
1000017349,cellular,28,jul,106,11,-1,0,
1000017350,cellular,28,jul,83,6,-1,0,
1000017351,cellular,28,jul,82,6,-1,0,
1000017352,cellular,28,jul,118,4,-1,0,
1000017353,cellular,28,jul,76,12,-1,0,
1000017354,email,28,jul,97,2,-1,0,
1000017355,cellular,28,jul,33,31,-1,0,
1000017356,cellular,28,jul,1339,3,-1,0,
1000017357,cellular,28,jul,359,3,-1,0,
1000017358,cellular,28,jul,102,6,-1,0,
1000017359,cellular,28,jul,310,2,-1,0,
1000017360,cellular,28,jul,68,3,-1,0,
1000017361,cellular,28,jul,674,3,-1,0,
1000017362,cellular,28,jul,57,6,-1,0,
1000017363,email,28,jul,1009,7,-1,0,
1000017364,cellular,28,jul,121,3,-1,0,
1000017365,email,28,jul,81,3,-1,0,
1000017366,cellular,28,jul,55,10,-1,0,
1000017367,cellular,28,jul,141,5,-1,0,
1000017368,cellular,28,jul,624,4,-1,0,
1000017369,cellular,28,jul,1096,4,-1,0,
1000017370,cellular,28,jul,93,3,-1,0,
1000017371,cellular,28,jul,534,4,-1,0,
1000017372,cellular,28,jul,78,3,-1,0,
1000017373,cellular,28,jul,247,3,-1,0,
1000017374,cellular,28,jul,534,8,-1,0,
1000017375,cellular,28,jul,431,2,-1,0,
1000017376,cellular,28,jul,88,9,-1,0,
1000017377,email,28,jul,75,3,-1,0,
1000017378,cellular,28,jul,258,2,-1,0,
1000017379,cellular,28,jul,165,3,-1,0,
1000017380,cellular,28,jul,63,5,-1,0,
1000017381,cellular,28,jul,867,2,-1,0,
1000017382,email,28,jul,41,2,-1,0,
1000017383,cellular,28,jul,207,7,-1,0,
1000017384,cellular,28,jul,761,8,-1,0,
1000017385,email,28,jul,426,4,-1,0,
1000017386,cellular,28,jul,234,15,-1,0,
1000017387,cellular,28,jul,310,5,-1,0,
1000017388,cellular,28,jul,88,3,-1,0,
1000017389,cellular,28,jul,283,4,-1,0,
1000017390,cellular,28,jul,418,3,-1,0,
1000017391,cellular,28,jul,121,2,-1,0,
1000017392,email,28,jul,187,11,-1,0,
1000017393,cellular,28,jul,141,7,-1,0,
1000017394,cellular,28,jul,188,3,-1,0,
1000017395,cellular,28,jul,154,5,-1,0,
1000017396,cellular,28,jul,339,8,-1,0,
1000017397,cellular,28,jul,151,3,-1,0,
1000017398,cellular,28,jul,106,2,-1,0,
1000017399,cellular,28,jul,239,4,-1,0,
1000017400,cellular,28,jul,551,3,-1,0,
1000017401,cellular,28,jul,644,3,-1,0,
1000017402,cellular,28,jul,322,11,-1,0,
1000017403,cellular,28,jul,269,7,-1,0,
1000017404,cellular,28,jul,124,3,-1,0,
1000017405,cellular,28,jul,333,4,-1,0,
1000017406,cellular,28,jul,192,19,-1,0,
1000017407,cellular,28,jul,76,2,-1,0,
1000017408,cellular,28,jul,433,4,-1,0,
1000017409,cellular,28,jul,120,4,-1,0,
1000017410,cellular,28,jul,290,2,-1,0,
1000017411,cellular,28,jul,118,4,-1,0,
1000017412,cellular,28,jul,58,5,-1,0,
1000017413,cellular,28,jul,149,11,-1,0,
1000017414,cellular,28,jul,114,4,-1,0,
1000017415,cellular,28,jul,91,3,-1,0,
1000017416,cellular,28,jul,428,2,-1,0,
1000017417,cellular,28,jul,101,3,-1,0,
1000017418,cellular,28,jul,37,12,-1,0,
1000017419,cellular,28,jul,127,4,-1,0,
1000017420,cellular,28,jul,155,2,-1,0,
1000017421,cellular,28,jul,264,5,-1,0,
1000017422,cellular,28,jul,377,4,-1,0,
1000017423,cellular,28,jul,73,2,-1,0,
1000017424,cellular,28,jul,71,6,-1,0,
1000017425,cellular,28,jul,118,2,-1,0,
1000017426,cellular,28,jul,257,6,-1,0,
1000017427,cellular,28,jul,234,11,-1,0,
1000017428,cellular,28,jul,213,3,-1,0,
1000017429,email,28,jul,1037,3,-1,0,
1000017430,cellular,28,jul,262,4,-1,0,
1000017431,cellular,28,jul,22,3,-1,0,
1000017432,cellular,28,jul,123,2,-1,0,
1000017433,cellular,28,jul,83,7,-1,0,
1000017434,cellular,28,jul,267,5,-1,0,
1000017435,cellular,28,jul,609,6,-1,0,
1000017436,email,28,jul,313,16,-1,0,
1000017437,email,28,jul,106,6,-1,0,
1000017438,cellular,28,jul,170,3,-1,0,
1000017439,cellular,28,jul,76,4,-1,0,
1000017440,cellular,28,jul,780,2,-1,0,
1000017441,cellular,28,jul,165,5,-1,0,
1000017442,cellular,28,jul,314,4,-1,0,
1000017443,cellular,28,jul,306,6,-1,0,
1000017444,cellular,28,jul,83,12,-1,0,
1000017445,cellular,28,jul,320,3,-1,0,
1000017446,cellular,28,jul,341,12,-1,0,
1000017447,cellular,28,jul,85,12,-1,0,
1000017448,cellular,28,jul,579,3,-1,0,
1000017449,cellular,28,jul,151,7,-1,0,
1000017450,cellular,28,jul,377,2,-1,0,
1000017451,cellular,28,jul,19,14,-1,0,
1000017452,cellular,28,jul,76,3,-1,0,
1000017453,cellular,28,jul,408,3,-1,0,
1000017454,cellular,28,jul,240,3,-1,0,
1000017455,cellular,28,jul,72,6,-1,0,
1000017456,cellular,28,jul,890,4,-1,0,
1000017457,email,28,jul,118,8,-1,0,
1000017458,cellular,28,jul,43,8,-1,0,
1000017459,email,28,jul,76,18,-1,0,
1000017460,cellular,28,jul,472,3,-1,0,
1000017461,cellular,28,jul,167,6,-1,0,
1000017462,cellular,28,jul,276,2,-1,0,
1000017463,email,28,jul,178,4,-1,0,
1000017464,cellular,28,jul,147,15,-1,0,
1000017465,email,28,jul,118,9,-1,0,
1000017466,email,28,jul,282,3,-1,0,
1000017467,cellular,28,jul,131,7,-1,0,
1000017468,cellular,28,jul,123,3,-1,0,
1000017469,cellular,28,jul,50,4,-1,0,
1000017470,cellular,28,jul,85,9,-1,0,
1000017471,cellular,28,jul,91,13,-1,0,
1000017472,cellular,28,jul,209,4,-1,0,
1000017473,cellular,28,jul,97,6,-1,0,
1000017474,email,28,jul,1076,17,-1,0,
1000017475,cellular,28,jul,152,4,-1,0,
1000017476,email,28,jul,107,3,-1,0,
1000017477,cellular,28,jul,100,16,-1,0,
1000017478,cellular,28,jul,488,4,-1,0,
1000017479,cellular,28,jul,174,6,-1,0,
1000017480,cellular,28,jul,504,4,-1,0,
1000017481,email,28,jul,127,7,-1,0,
1000017482,cellular,28,jul,136,2,-1,0,
1000017483,cellular,28,jul,164,7,-1,0,
1000017484,cellular,28,jul,110,4,-1,0,
1000017485,cellular,28,jul,243,2,-1,0,
1000017486,cellular,28,jul,120,6,-1,0,
1000017487,cellular,28,jul,127,6,-1,0,
1000017488,email,28,jul,122,3,-1,0,
1000017489,cellular,28,jul,317,5,-1,0,
1000017490,email,28,jul,181,12,-1,0,
1000017491,cellular,28,jul,206,10,-1,0,
1000017492,email,28,jul,90,11,-1,0,
1000017493,email,28,jul,27,17,-1,0,
1000017494,cellular,28,jul,169,6,-1,0,
1000017495,cellular,28,jul,128,4,-1,0,
1000017496,email,28,jul,185,12,-1,0,
1000017497,email,28,jul,210,3,-1,0,
1000017498,email,28,jul,126,8,-1,0,
1000017499,cellular,28,jul,173,8,-1,0,
1000017500,email,28,jul,257,3,-1,0,
1000017501,cellular,28,jul,125,2,-1,0,
1000017502,cellular,29,jul,99,12,-1,0,
1000017503,cellular,29,jul,38,17,-1,0,
1000017504,cellular,29,jul,193,10,-1,0,
1000017505,cellular,29,jul,215,4,-1,0,
1000017506,cellular,29,jul,393,3,-1,0,
1000017507,email,29,jul,121,6,-1,0,
1000017508,cellular,29,jul,54,16,-1,0,
1000017509,email,29,jul,345,17,-1,0,
1000017510,cellular,29,jul,88,6,-1,0,
1000017511,cellular,29,jul,80,8,-1,0,
1000017512,cellular,29,jul,82,4,-1,0,
1000017513,cellular,29,jul,858,7,-1,0,
1000017514,cellular,29,jul,178,12,-1,0,
1000017515,cellular,29,jul,119,7,-1,0,
1000017516,email,29,jul,480,9,-1,0,
1000017517,cellular,29,jul,95,5,-1,0,
1000017518,cellular,29,jul,179,7,-1,0,
1000017519,cellular,29,jul,62,8,-1,0,
1000017520,cellular,29,jul,117,3,-1,0,
1000017521,cellular,29,jul,176,21,-1,0,
1000017522,email,29,jul,105,8,-1,0,
1000017523,cellular,29,jul,10,23,-1,0,
1000017524,cellular,29,jul,62,4,-1,0,
1000017525,email,29,jul,168,2,-1,0,
1000017526,cellular,29,jul,123,2,-1,0,
1000017527,cellular,29,jul,324,7,-1,0,
1000017528,cellular,29,jul,234,5,-1,0,
1000017529,cellular,29,jul,114,2,-1,0,
1000017530,cellular,29,jul,118,8,-1,0,
1000017531,cellular,29,jul,158,2,-1,0,
1000017532,email,29,jul,186,2,-1,0,
1000017533,cellular,29,jul,148,15,-1,0,
1000017534,cellular,29,jul,215,6,-1,0,
1000017535,email,29,jul,175,2,-1,0,
1000017536,cellular,29,jul,90,3,-1,0,
1000017537,cellular,29,jul,194,2,-1,0,
1000017538,cellular,29,jul,95,8,-1,0,
1000017539,cellular,29,jul,314,2,-1,0,
1000017540,cellular,29,jul,36,2,-1,0,
1000017541,cellular,29,jul,604,3,-1,0,
1000017542,cellular,29,jul,303,2,-1,0,
1000017543,cellular,29,jul,156,5,-1,0,
1000017544,cellular,29,jul,32,5,-1,0,
1000017545,cellular,29,jul,163,3,-1,0,
1000017546,cellular,29,jul,153,2,-1,0,
1000017547,cellular,29,jul,874,2,-1,0,
1000017548,email,29,jul,50,2,-1,0,
1000017549,email,29,jul,44,2,-1,0,
1000017550,cellular,29,jul,71,3,-1,0,
1000017551,cellular,29,jul,449,2,-1,0,
1000017552,cellular,29,jul,101,4,-1,0,
1000017553,cellular,29,jul,34,2,-1,0,
1000017554,cellular,29,jul,109,2,-1,0,
1000017555,cellular,29,jul,76,2,-1,0,
1000017556,cellular,29,jul,90,5,-1,0,
1000017557,cellular,29,jul,65,2,-1,0,
1000017558,cellular,29,jul,1569,2,-1,0,
1000017559,cellular,29,jul,375,2,-1,0,
1000017560,email,29,jul,7,5,-1,0,
1000017561,cellular,29,jul,69,5,-1,0,
1000017562,cellular,29,jul,145,2,-1,0,
1000017563,cellular,29,jul,122,7,-1,0,
1000017564,cellular,29,jul,162,2,-1,0,
1000017565,cellular,29,jul,147,5,-1,0,
1000017566,cellular,29,jul,179,4,-1,0,
1000017567,email,29,jul,27,2,-1,0,
1000017568,cellular,29,jul,179,6,-1,0,
1000017569,cellular,29,jul,83,2,-1,0,
1000017570,cellular,29,jul,189,4,-1,0,
1000017571,cellular,29,jul,165,2,-1,0,
1000017572,cellular,29,jul,301,2,-1,0,
1000017573,cellular,29,jul,117,2,-1,0,
1000017574,email,29,jul,165,2,-1,0,
1000017575,cellular,29,jul,25,22,-1,0,
1000017576,cellular,29,jul,318,2,-1,0,
1000017577,cellular,29,jul,112,3,-1,0,
1000017578,cellular,29,jul,54,7,-1,0,
1000017579,cellular,29,jul,241,5,-1,0,
1000017580,cellular,29,jul,710,2,-1,0,
1000017581,cellular,29,jul,80,2,-1,0,
1000017582,cellular,29,jul,116,2,-1,0,
1000017583,email,29,jul,63,2,-1,0,
1000017584,cellular,29,jul,106,2,-1,0,
1000017585,cellular,29,jul,129,2,-1,0,
1000017586,cellular,29,jul,164,6,-1,0,
1000017587,cellular,29,jul,102,3,-1,0,
1000017588,cellular,29,jul,206,4,-1,0,
1000017589,cellular,29,jul,600,2,-1,0,
1000017590,cellular,29,jul,124,2,-1,0,
1000017591,cellular,29,jul,43,2,-1,0,
1000017592,email,29,jul,139,2,-1,0,
1000017593,cellular,29,jul,336,2,-1,0,
1000017594,cellular,29,jul,112,2,-1,0,
1000017595,cellular,29,jul,70,3,-1,0,
1000017596,cellular,29,jul,55,3,-1,0,
1000017597,cellular,29,jul,70,5,-1,0,
1000017598,cellular,29,jul,293,2,-1,0,
1000017599,cellular,29,jul,184,4,-1,0,
1000017600,email,29,jul,237,2,-1,0,
1000017601,cellular,29,jul,299,5,-1,0,
1000017602,cellular,29,jul,135,2,-1,0,
1000017603,cellular,29,jul,24,2,-1,0,
1000017604,email,29,jul,64,4,-1,0,
1000017605,cellular,29,jul,497,2,-1,0,
1000017606,cellular,29,jul,146,2,-1,0,
1000017607,cellular,29,jul,97,2,-1,0,
1000017608,cellular,29,jul,55,2,-1,0,
1000017609,cellular,29,jul,60,4,-1,0,
1000017610,cellular,29,jul,109,3,-1,0,
1000017611,cellular,29,jul,48,3,-1,0,
1000017612,cellular,29,jul,305,2,-1,0,
1000017613,cellular,29,jul,132,2,-1,0,
1000017614,cellular,29,jul,25,5,-1,0,
1000017615,cellular,29,jul,646,2,-1,0,
1000017616,cellular,29,jul,167,4,-1,0,
1000017617,cellular,29,jul,197,2,-1,0,
1000017618,cellular,29,jul,345,5,-1,0,
1000017619,cellular,29,jul,69,2,-1,0,
1000017620,email,29,jul,55,16,-1,0,
1000017621,email,29,jul,647,2,-1,0,
1000017622,cellular,29,jul,105,2,-1,0,
1000017623,cellular,29,jul,33,2,-1,0,
1000017624,cellular,29,jul,61,2,-1,0,
1000017625,email,29,jul,90,2,-1,0,
1000017626,cellular,29,jul,100,3,-1,0,
1000017627,cellular,29,jul,91,3,-1,0,
1000017628,cellular,29,jul,45,7,-1,0,
1000017629,cellular,29,jul,155,2,-1,0,
1000017630,cellular,29,jul,64,2,-1,0,
1000017631,cellular,29,jul,392,2,-1,0,
1000017632,cellular,29,jul,305,2,-1,0,
1000017633,cellular,29,jul,261,6,-1,0,
1000017634,cellular,29,jul,446,2,-1,0,
1000017635,cellular,29,jul,248,4,-1,0,
1000017636,cellular,29,jul,20,2,-1,0,
1000017637,cellular,29,jul,188,2,-1,0,
1000017638,cellular,29,jul,103,2,-1,0,
1000017639,cellular,29,jul,63,5,-1,0,
1000017640,cellular,29,jul,86,3,-1,0,
1000017641,cellular,29,jul,105,4,-1,0,
1000017642,cellular,29,jul,57,4,-1,0,
1000017643,cellular,29,jul,2516,2,-1,0,
1000017644,cellular,29,jul,361,4,-1,0,
1000017645,cellular,29,jul,247,3,-1,0,
1000017646,cellular,29,jul,145,3,-1,0,
1000017647,cellular,29,jul,146,3,-1,0,
1000017648,cellular,29,jul,64,3,-1,0,
1000017649,cellular,29,jul,435,2,-1,0,
1000017650,cellular,29,jul,375,2,-1,0,
1000017651,cellular,29,jul,365,2,-1,0,
1000017652,cellular,29,jul,522,3,-1,0,
1000017653,cellular,29,jul,213,2,-1,0,
1000017654,cellular,29,jul,137,2,-1,0,
1000017655,email,29,jul,104,2,-1,0,
1000017656,cellular,29,jul,57,4,-1,0,
1000017657,cellular,29,jul,100,3,-1,0,
1000017658,cellular,29,jul,208,2,-1,0,
1000017659,cellular,29,jul,51,2,-1,0,
1000017660,cellular,29,jul,735,4,-1,0,
1000017661,cellular,29,jul,94,2,-1,0,
1000017662,cellular,29,jul,46,4,-1,0,
1000017663,email,29,jul,28,4,-1,0,
1000017664,cellular,29,jul,121,3,-1,0,
1000017665,cellular,29,jul,394,4,-1,0,
1000017666,cellular,29,jul,65,2,-1,0,
1000017667,cellular,29,jul,797,15,-1,0,
1000017668,cellular,29,jul,204,6,-1,0,
1000017669,cellular,29,jul,212,2,-1,0,
1000017670,cellular,29,jul,255,4,-1,0,
1000017671,cellular,29,jul,88,10,-1,0,
1000017672,email,29,jul,184,4,-1,0,
1000017673,email,29,jul,145,4,-1,0,
1000017674,cellular,29,jul,47,5,-1,0,
1000017675,email,29,jul,81,4,-1,0,
1000017676,email,29,jul,24,2,-1,0,
1000017677,cellular,29,jul,92,2,-1,0,
1000017678,cellular,29,jul,163,2,-1,0,
1000017679,cellular,29,jul,551,2,-1,0,
1000017680,cellular,29,jul,538,8,-1,0,
1000017681,cellular,29,jul,271,2,-1,0,
1000017682,cellular,29,jul,331,2,-1,0,
1000017683,cellular,29,jul,82,7,-1,0,
1000017684,cellular,29,jul,198,5,-1,0,
1000017685,cellular,29,jul,60,6,-1,0,
1000017686,cellular,29,jul,569,2,-1,0,
1000017687,cellular,29,jul,300,2,-1,0,
1000017688,cellular,29,jul,100,12,-1,0,
1000017689,cellular,29,jul,422,4,-1,0,
1000017690,email,29,jul,178,2,-1,0,
1000017691,cellular,29,jul,129,6,-1,0,
1000017692,cellular,29,jul,57,7,-1,0,
1000017693,cellular,29,jul,199,9,-1,0,
1000017694,cellular,29,jul,281,4,-1,0,
1000017695,cellular,29,jul,218,4,-1,0,
1000017696,cellular,29,jul,207,4,-1,0,
1000017697,cellular,29,jul,1186,4,-1,0,
1000017698,cellular,29,jul,454,6,-1,0,
1000017699,cellular,29,jul,132,4,-1,0,
1000017700,cellular,29,jul,337,2,-1,0,
1000017701,email,29,jul,156,2,-1,0,
1000017702,cellular,29,jul,195,2,-1,0,
1000017703,cellular,29,jul,20,21,-1,0,
1000017704,cellular,29,jul,63,2,-1,0,
1000017705,cellular,29,jul,52,6,-1,0,
1000017706,cellular,29,jul,113,8,-1,0,
1000017707,cellular,29,jul,64,6,-1,0,
1000017708,cellular,29,jul,86,6,-1,0,
1000017709,cellular,29,jul,114,4,-1,0,
1000017710,cellular,29,jul,1058,2,-1,0,
1000017711,cellular,29,jul,121,18,-1,0,
1000017712,cellular,29,jul,45,4,-1,0,
1000017713,email,29,jul,539,2,-1,0,
1000017714,cellular,29,jul,360,4,-1,0,
1000017715,cellular,29,jul,187,3,-1,0,
1000017716,email,29,jul,143,8,-1,0,
1000017717,cellular,29,jul,369,2,-1,0,
1000017718,cellular,29,jul,277,2,-1,0,
1000017719,cellular,29,jul,85,2,-1,0,
1000017720,cellular,29,jul,96,5,-1,0,
1000017721,cellular,29,jul,180,10,-1,0,
1000017722,email,29,jul,126,2,-1,0,
1000017723,cellular,29,jul,108,2,-1,0,
1000017724,cellular,29,jul,104,7,-1,0,
1000017725,cellular,29,jul,172,2,-1,0,
1000017726,cellular,29,jul,665,4,-1,0,
1000017727,email,29,jul,340,1,-1,0,
1000017728,cellular,29,jul,125,19,-1,0,
1000017729,cellular,29,jul,246,18,-1,0,
1000017730,cellular,29,jul,884,1,-1,0,
1000017731,email,29,jul,274,1,-1,0,
1000017732,cellular,29,jul,33,1,-1,0,
1000017733,cellular,29,jul,95,6,-1,0,
1000017734,cellular,29,jul,127,9,-1,0,
1000017735,email,29,jul,38,3,-1,0,
1000017736,email,29,jul,790,1,-1,0,
1000017737,cellular,29,jul,635,3,-1,0,
1000017738,cellular,29,jul,597,5,-1,0,
1000017739,cellular,29,jul,109,8,-1,0,
1000017740,email,29,jul,77,35,-1,0,
1000017741,cellular,29,jul,64,4,-1,0,
1000017742,cellular,29,jul,376,2,-1,0,
1000017743,cellular,29,jul,339,3,-1,0,
1000017744,cellular,29,jul,44,5,-1,0,
1000017745,cellular,29,jul,171,13,-1,0,
1000017746,cellular,29,jul,110,2,-1,0,
1000017747,cellular,29,jul,174,3,-1,0,
1000017748,cellular,29,jul,77,4,-1,0,
1000017749,cellular,29,jul,66,1,-1,0,
1000017750,cellular,29,jul,226,1,-1,0,
1000017751,cellular,29,jul,271,1,-1,0,
1000017752,cellular,29,jul,367,1,-1,0,
1000017753,cellular,29,jul,509,1,-1,0,
1000017754,cellular,29,jul,228,1,-1,0,
1000017755,cellular,29,jul,935,4,-1,0,
1000017756,cellular,29,jul,313,6,-1,0,
1000017757,email,29,jul,129,3,-1,0,
1000017758,cellular,29,jul,80,3,-1,0,
1000017759,cellular,29,jul,194,3,-1,0,
1000017760,email,29,jul,538,3,-1,0,
